time,c0,c1,v0,v1,i0,i1,cpu_uj,sys_uj
4271.42425704,77,37,8226000,7269000,0,1466000,21663706564,25207562177
4272.43201303,77,37,8226000,7291000,0,1331000,21666493056,25211456332
4273.44094896,77,37,8226000,7285000,0,1406000,21670370427,25216603353
4274.4524951,77,37,8226000,7241000,0,1574000,21673501156,25220857248
4275.46168017,77,37,8226000,7269000,0,1428000,21677255907,25225924129
4276.47233796,77,37,8226000,7258000,0,1537000,21680201395,25230022264
4277.48200202,77,37,8226000,7279000,0,1347000,21683603242,25234659581
4278.49020314,77,37,8226000,7243000,0,1571000,21687300681,25239663352
4279.49940801,77,37,8226000,7264000,0,1500000,21690959607,25244551645
4280.50922799,77,37,8226000,7243000,0,1552000,21694393253,25249200803
4281.51606202,77,37,8226000,7262000,0,1512000,21697973444,25254004807
4282.52698016,77,37,8226000,7255000,0,1523000,21701223436,25258422765
4283.53604007,77,37,8226000,7255000,0,1430000,21704325601,25262614709
4284.54268217,77,37,8226000,7272000,0,1374000,21706865633,25266194900
4285.55097318,77,37,8226000,7300000,0,1260000,21709354030,25269670233
4286.56006312,77,37,8226000,7301000,0,1251000,21711785054,25273045286
4287.56721497,77,37,8226000,7303000,0,1234000,21714211623,25276474415
4288.57621312,77,37,8226000,7303000,0,1252000,21716657601,25279932292
4289.58460307,77,37,8226000,7309000,0,1246000,21719074709,25283346041
4290.59470415,77,37,8226000,7310000,0,1242000,21721931513,25287214256
4291.60712409,77,37,8226000,7299000,0,1359000,21724382678,25290735853
4292.61380816,77,37,8226000,7299000,0,1284000,21726778851,25294151250
4293.62214303,77,37,8226000,7303000,0,1250000,21729236304,25297666011
4294.6304822,77,37,8226000,7302000,0,1268000,21731653290,25301066759
4295.63916111,77,37,8226000,7307000,0,1241000,21734116113,25304521035
4296.64720607,77,37,8226000,7302000,0,1248000,21737406632,25308902494
4297.65895414,77,37,8226000,7251000,0,1466000,21741301336,25314211989
4298.66977715,77,37,8226000,7233000,0,1625000,21745304317,25319415772
4299.678936,77,37,8226000,7238000,0,1617000,21748410083,25323662405
4300.68861508,77,37,8226000,7258000,0,1500000,21752686317,25329112281
4301.70014119,77,37,8227000,7233000,0,1647000,21755938140,25333592189
4302.70916009,77,37,8227000,7281000,0,1410000,21759507955,25338439466
4303.72057605,77,37,8228000,7243000,0,1541000,21763049999,25343256654
4304.73213601,77,37,8227000,7242000,0,1514000,21766982362,25348540515
4305.74368119,77,37,8227000,7222000,0,1598000,21769932489,25352631691
4306.75524807,77,37,8227000,7283000,0,1358000,21773329453,25357136318
4307.7661891,77,37,8227000,7246000,0,1492000,21776916174,25361916701
4308.77581501,77,37,8228000,7250000,0,1515000,21780184293,25366323489
4309.78455901,77,37,8227000,7266000,0,1434000,21783847004,25371185110
4310.79128909,77,37,8227000,7242000,0,1506000,21787509592,25376026406
4311.79868197,77,37,8227000,7234000,0,1526000,21791172363,25380898708
4312.81140399,77,37,8228000,7233000,0,1586000,21795313466,25386311597
4313.82198811,77,37,8227000,7253000,0,1546000,21798623150,25390787416
4314.83207202,77,37,8227000,7271000,0,1448000,21802290682,25395674427
4315.84792614,77,37,8227000,7245000,0,1583000,21805609948,25400414955
4316.87817311,77,37,8227000,7134000,0,1936000,21813697025,25408725175
4317.88715219,77,37,8227000,7058000,0,2668000,21821721602,25416779842
4318.89539719,77,37,8228000,7097000,0,2385000,21828041349,25423774514
4319.90231109,77,37,8227000,7144000,0,2049000,21832524552,25429015712
4320.90904617,77,37,8227000,7230000,0,1543000,21834971629,25432551225
4321.9166801,77,37,8227000,7281000,0,1274000,21837511783,25436247688
4322.92859411,77,37,8227000,7291000,0,1268000,21839964109,25440117063
4323.9393661,77,37,8227000,7268000,0,1332000,21842151420,25443323475
4324.94625616,77,37,8227000,7293000,0,1186000,21844564927,25446737041
4325.95693111,77,37,8227000,7283000,0,1245000,21846776103,25449955905
4326.96902204,77,37,8227000,7295000,0,1198000,21849306004,25453941246
4327.98121119,77,37,8227000,7302000,0,1241000,21851529203,25457309462
4328.99183202,77,37,8227000,7311000,0,1184000,21853872337,25460875066
4330.00059605,77,37,8227000,7272000,0,1403000,21856396073,25464856684
4331.01210308,77,37,8228000,7295000,0,1198000,21858604259,25468168627
4332.02113509,77,37,8227000,7304000,0,1195000,21860787542,25471427041
4333.02860308,77,37,8227000,7247000,0,1357000,21863607969,25475231597
4334.0378201,77,37,8226000,7289000,0,1312000,21866540762,25479310077
4335.04808807,77,37,8227000,7293000,0,1311000,21868835128,25482796946
4336.05992913,77,37,8226000,7308000,0,1187000,21871037760,25486038881
4337.06955719,77,37,8226000,7281000,0,1294000,21873572848,25490126395
4338.07810307,77,37,8226000,7292000,0,1340000,21876189052,25493808331
4339.08608317,77,37,8227000,7301000,0,1213000,21878382589,25497011387
4340.09365106,77,37,8226000,7301000,0,1188000,21880620804,25500318630
4341.10636616,77,37,8226000,7283000,0,1258000,21882853830,25503720049
4342.11520004,77,37,8226000,7306000,0,1181000,21885019352,25506918039
4343.12785411,77,37,8226000,7289000,0,1281000,21888096981,25511474790
4344.13854098,77,37,8226000,7301000,0,1375000,21890286795,25514779957
4345.14613914,77,37,8226000,7314000,0,1194000,21893277693,25518877786
4346.15465403,77,37,8226000,7224000,0,1635000,21897109165,25524109035
4347.16400003,77,37,8226000,7237000,0,1561000,21900823084,25529160170
4348.17303896,77,37,8226000,7226000,0,1540000,21903963212,25533920472
4349.18270707,77,37,8226000,7280000,0,1361000,21907049447,25538270559
4350.19603419,77,37,8226000,7253000,0,1528000,21910326721,25542820779
4351.20381999,77,37,8226000,7285000,0,1309000,21912875360,25546573455
4352.21172214,77,37,8227000,7288000,0,1308000,21915510363,25550342366
4353.22212911,77,37,8226000,7249000,0,1438000,21918433878,25554809457
4354.23148918,77,37,8226000,7290000,0,1272000,21920943638,25558476440
4355.24324298,77,37,8227000,7286000,0,1295000,21923459805,25562250112
4356.25133014,77,37,8227000,7283000,0,1291000,21926290243,25566279337
4357.25912619,77,37,8226000,7243000,0,1514000,21930348399,25571576138
4358.26703596,77,37,8227000,7191000,0,1719000,21934244263,25577022535
4359.27538514,77,37,8227000,7227000,0,1589000,21938233571,25582230285
4360.28403997,77,37,8227000,7231000,0,1515000,21941860637,25587024279
4361.29330301,77,37,8226000,7256000,0,1436000,21944887485,25591353431
4362.30019403,77,37,8226000,7233000,0,1532000,21948494715,25596538903
4363.30930996,77,37,8227000,7219000,0,1590000,21951966385,25601238965
4364.31937504,77,36,8227000,7260000,0,1393000,21954727059,25605761902
4365.33135819,77,36,8227000,7267000,0,1394000,21957410707,25609601004
4366.34102011,77,36,8227000,7290000,0,1284000,21959960261,25613537517
4367.34939218,77,36,8227000,7265000,0,1413000,21962555470,25617328645
4368.35888314,77,36,8227000,7270000,0,1320000,21965096967,25621010887
4369.3713522,77,36,8228000,7247000,0,1363000,21967793005,25625177990
4370.38076901,77,36,8227000,7269000,0,1324000,21970537200,25629186037
4371.39008617,77,36,8227000,7287000,0,1307000,21973612448,25633650136
4372.39733315,77,36,8227000,7256000,0,1479000,21976228530,25637418315
4373.40823102,77,36,8227000,7262000,0,1366000,21979943853,25642465422
4374.4183321,77,36,8228000,7254000,0,1535000,21982503172,25646457538
4375.42805719,77,36,8227000,7286000,0,1300000,21985004631,25650086069
4376.43754101,77,36,8227000,7287000,0,1273000,21987558701,25653762512
4377.448313,77,36,8227000,7277000,0,1292000,21990109598,25657459035
4378.45913815,77,36,8228000,7288000,0,1264000,21992449192,25660966107
4379.4677341,77,36,8227000,7271000,0,1290000,21995051114,25665002168
4380.47842598,77,36,8227000,7281000,0,1312000,21997618368,25668680747
4381.48898697,77,36,8228000,7260000,0,1288000,22000170058,25672404249
4382.50392604,77,36,8228000,7270000,0,1326000,22002912117,25676318118
4383.51414704,77,36,8228000,7270000,0,1338000,22005373109,25679901849
4384.52829599,77,36,8227000,7294000,0,1298000,22008052545,25683742660
4385.53637409,77,36,8228000,7283000,0,1308000,22010516712,25687257970
4386.54436111,77,36,8228000,7290000,0,1297000,22014048502,25691854150
4387.55028415,77,36,8228000,7232000,0,1506000,22016730441,25695979689
4388.56014419,77,36,8228000,7278000,0,1364000,22019103115,25699435429
4389.56838703,77,36,8228000,7289000,0,1258000,22021640706,25703120601
4390.57828903,77,36,8228000,7286000,0,1294000,22024224501,25706757982
4391.58725619,77,36,8228000,7285000,0,1303000,22026935432,25710595618
4392.59736419,77,36,8228000,7270000,0,1330000,22029558106,25714402432
4393.60539508,77,36,8227000,7284000,0,1279000,22032080255,25718011127
4394.61670017,77,36,8228000,7272000,0,1313000,22034833483,25722228950
4395.62619305,77,36,8227000,7259000,0,1360000,22037071697,25725463988
4396.63558102,77,36,8228000,7298000,0,1195000,22039305639,25728667654
4397.64611197,77,36,8228000,7299000,0,1234000,22042506681,25732926127
4398.65591908,77,36,8227000,7266000,0,1410000,22045152792,25736628450
4399.66954708,77,36,8228000,7283000,0,1301000,22048648267,25741657489
4400.68138599,77,36,8226000,7222000,0,1596000,22051112799,25745190256
4401.68919015,77,36,8227000,7287000,0,1239000,22053409851,25748458986
4402.69672799,77,36,8226000,7302000,0,1219000,22055705378,25751708367
4403.70742202,77,36,8227000,7305000,0,1194000,22057925221,25754819443
4404.71491098,77,36,8226000,7287000,0,1267000,22060535565,25758395667
4405.723315,77,36,8227000,7287000,0,1263000,22063079321,25761995877
4406.73039103,77,36,8227000,7281000,0,1271000,22065482696,25765467975
4407.74015808,77,36,8227000,7282000,0,1279000,22067931848,25769022043
4408.75065207,77,36,8227000,7281000,0,1248000,22070300982,25772419251
4409.76129913,77,36,8227000,7299000,0,1243000,22072710827,25775989982
4410.76870418,77,36,8227000,7256000,0,1424000,22075519597,25780305767
4411.77765799,77,36,8227000,7293000,0,1246000,22077840941,25783658297
4412.78786397,77,36,8227000,7291000,0,1221000,22080226860,25787113855
4413.79694414,77,36,8227000,7271000,0,1280000,22082636461,25790606888
4414.80794811,77,36,8227000,7283000,0,1259000,22085129436,25794133979
4415.81558108,77,36,8227000,7256000,0,1401000,22087971286,25798532405
4416.82318616,77,36,8227000,7286000,0,1314000,22090853298,25802368394
4417.83111405,77,36,8227000,7275000,0,1412000,22093423848,25806022315
4418.84116197,77,36,8227000,7290000,0,1254000,22095914015,25809596769
4419.84819818,77,36,8227000,7284000,0,1280000,22098424323,25813198078
4420.8571291,77,36,8227000,7259000,0,1304000,22101130798,25817083627
4421.86623812,77,36,8227000,7258000,0,1362000,22103857781,25821527280
4422.87630796,77,36,8227000,7265000,0,1419000,22106507494,25825280627
4423.88429117,77,36,8227000,7288000,0,1295000,22108871806,25828700663
4424.89319515,77,36,8227000,7297000,0,1228000,22111045934,25831782930
4425.90021205,77,36,8227000,7299000,0,1186000,22113596770,25835633933
4426.90633512,77,36,8227000,7249000,0,1406000,22116125023,25839472119
4427.91336107,77,36,8227000,7282000,0,1311000,22118626359,25843124271
4428.92311907,77,36,8227000,7286000,0,1323000,22121247629,25846864495
4429.93233013,77,36,8227000,7288000,0,1295000,22123723270,25850411422
4430.94112015,77,36,8227000,7288000,0,1269000,22126365353,25854103246
4431.94928002,77,36,8227000,7275000,0,1306000,22129330433,25858175624
4432.95825696,77,36,8227000,7260000,0,1423000,22132427593,25862504714
4433.96783519,77,36,8227000,7271000,0,1337000,22134835180,25865980352
4434.97511005,77,36,8226000,7271000,0,1311000,22138401638,25870740045
4435.98216796,77,36,8227000,7215000,0,1692000,22143369399,25876931252
4436.99524808,77,36,8227000,7193000,0,1871000,22147427616,25882243494
4438.00497103,77,36,8227000,7211000,0,1586000,22151246027,25887219922
4439.0145762,77,36,8227000,7219000,0,1539000,22155028182,25892261352
4440.02530599,77,36,8227000,7233000,0,1521000,22158269446,25896740955
4441.03266215,77,36,8226000,7229000,0,1464000,22161370573,25901077797
4442.04423499,77,36,8227000,7269000,0,1315000,22164026389,25904847990
4443.056041,77,36,8227000,7266000,0,1306000,22166813919,25909080340
4444.06302404,77,36,8227000,7267000,0,1395000,22169188241,25912575753
4445.07145119,77,36,8227000,7279000,0,1255000,22171553226,25916099487
4446.07937312,77,36,8227000,7291000,0,1241000,22173902646,25919667043
4447.08827305,77,36,8227000,7291000,0,1250000,22176432119,25923523662
4448.09625006,77,36,8227000,7265000,0,1359000,22178956527,25927488679
4449.106215,77,36,8227000,7282000,0,1276000,22181335427,25931044639
4450.11564207,77,36,8227000,7284000,0,1245000,22183712008,25934570692
4451.12418509,77,36,8227000,7286000,0,1272000,22186910913,25939010134
4452.13212204,77,36,8227000,7250000,0,1471000,22190244096,25943632802
4453.14517307,77,36,8226000,7238000,0,1485000,22193340462,25947910379
4454.15361714,77,36,8227000,7268000,0,1358000,22195715151,25951427094
4455.16328502,77,36,8227000,7290000,0,1237000,22198031490,25954830039
4456.17334819,77,36,8227000,7295000,0,1230000,22200347891,25958243422
4457.18165016,77,36,8227000,7288000,0,1227000,22203131453,25962289188
4458.19107604,77,36,8227000,7257000,0,1357000,22205806251,25966464714
4459.19836617,77,36,8227000,7256000,0,1341000,22208225312,25970058394
4460.20679712,77,36,8227000,7277000,0,1262000,22212550313,25975440460
4461.21620297,77,36,8227000,7207000,0,1703000,22216847482,25980766008
4462.224823,77,36,8227000,7225000,0,1607000,22220617675,25985695500
4463.23605514,77,36,8227000,7239000,0,1550000,22223261589,25989490290
4464.24205709,77,36,8227000,7280000,0,1294000,22229434547,25995826272
4465.24726105,77,35,8227000,7143000,0,2002000,22237326739,26003295980
4466.25527215,77,35,8227000,7102000,0,2326000,22241429389,26008232735
4467.26220512,77,35,8227000,7243000,0,1577000,22243648561,26011566161
4468.27341318,77,35,8227000,7288000,0,1198000,22245911678,26014926504
4469.28387499,77,35,8227000,7290000,0,1226000,22248170522,26018277204
4470.2908721,77,35,8227000,7293000,0,1202000,22250363693,26021627781
4471.30087018,77,35,8227000,7293000,0,1216000,22252562173,26024970302
4472.30794716,77,35,8227000,7294000,0,1192000,22254791538,26028396379
4473.31542397,77,35,8227000,7291000,0,1221000,22257041349,26031840584
4474.32969213,77,35,8227000,7284000,0,1248000,22259267723,26035253417
4475.34061599,77,35,8227000,7287000,0,1213000,22261508928,26038642264
4476.34920311,77,35,8227000,7292000,0,1192000,22263804881,26042193036
4477.3560071,77,35,8227000,7287000,0,1226000,22266737003,26046097140
4478.36623311,77,35,8227000,7229000,0,1346000,22269196042,26049800194
4479.37588,77,35,8227000,7284000,0,1270000,22272090322,26053749342
4480.38468599,77,35,8227000,7266000,0,1343000,22274396773,26057156987
4481.39603806,77,35,8227000,7298000,0,1201000,22276623025,26060481441
4482.4072361,77,35,8227000,7304000,0,1190000,22278852206,26063789599
4483.41635418,77,35,8227000,7294000,0,1204000,22281043546,26067073038
4484.42412519,77,35,8227000,7299000,0,1190000,22283236778,26070367768
4485.43599319,77,35,8227000,7292000,0,1198000,22285429033,26073669152
4486.44597411,77,35,8227000,7292000,0,1191000,22287704601,26077092849
4487.45516801,77,35,8227000,7296000,0,1224000,22289931768,26080431952
4488.46314716,77,35,8227000,7299000,0,1190000,22292146972,26083750364
4489.47095609,77,35,8227000,7300000,0,1206000,22294434503,26087122059
4490.48145199,77,35,8227000,7302000,0,1189000,22296646533,26090440471
4491.49237204,77,35,8227000,7303000,0,1200000,22298851056,26093747775
4492.50334311,77,35,8227000,7304000,0,1199000,22301075538,26097100427
4493.51469111,77,35,8227000,7298000,0,1209000,22303339326,26100449601
4494.52527905,77,35,8227000,7304000,0,1183000,22305554653,26103768745
4495.53642011,77,35,8227000,7303000,0,1187000,22307761983,26107103392
4496.54524016,77,35,8227000,7297000,0,1201000,22310029800,26110422292
4497.55358601,77,35,8227000,7290000,0,1197000,22312266061,26113825299
4498.56178999,77,35,8227000,7293000,0,1199000,22314491092,26117163730
4499.568964,77,35,8227000,7301000,0,1193000,22316711423,26120557581
4500.57853818,77,35,8227000,7304000,0,1199000,22318899955,26123846697
4501.58863306,77,35,8227000,7309000,0,1184000,22321120470,26127187691
4502.59818316,77,35,8227000,7307000,0,1195000,22323337322,26130534118
4503.60925817,77,35,8227000,7302000,0,1206000,22325538793,26133876151
4504.62028909,77,35,8227000,7303000,0,1183000,22327748138,26137215009
4505.6290431,77,35,8227000,7304000,0,1183000,22329953028,26140517980
4506.64020014,77,35,8227000,7306000,0,1189000,22332186542,26143884792
4507.65012503,77,35,8227000,7291000,0,1199000,22334439710,26147269183
4508.65819597,77,35,8227000,7305000,0,1184000,22336626839,26150573984
4509.66928196,77,35,8227000,7306000,0,1185000,22338848574,26153956605
4510.678334,77,35,8227000,7303000,0,1189000,22341072994,26157317131
4511.69040012,77,35,8227000,7303000,0,1189000,22343460683,26160957869
4512.70097899,77,35,8227000,7256000,0,1441000,22347690165,26166394561
4513.70855212,77,35,8227000,7220000,0,1642000,22351119660,26170977862
4514.71444702,77,35,8227000,7203000,0,1605000,22355600911,26176486882
4515.72313404,77,35,8227000,7236000,0,1563000,22359409373,26181711539
4516.73369408,77,35,8227000,7246000,0,1530000,22362945375,26186635171
4517.74644399,77,35,8227000,7218000,0,1595000,22366374748,26191405361
4518.76013017,77,35,8227000,7266000,0,1389000,22369429916,26195757767
4519.76957512,77,35,8227000,7258000,0,1424000,22372374306,26199913457
4520.78228116,77,35,8227000,7244000,0,1442000,22375895415,26204694329
4521.7895391,77,35,8227000,7235000,0,1497000,22379138204,26209196454
4522.79929805,77,35,8227000,7247000,0,1443000,22382228528,26213562409
4523.80879211,77,35,8227000,7254000,0,1383000,22385194097,26217740072
4524.81923819,77,35,8227000,7219000,0,1502000,22389024593,26222905464
4525.82598305,77,35,8227000,7268000,0,1423000,22392234179,26227428768
4526.83813715,77,35,8227000,7231000,0,1573000,22395984963,26232573591
4527.85297298,77,35,8227000,7263000,0,1453000,22399098908,26237013094
4528.86355305,77,35,8227000,7226000,0,1543000,22402396079,26241612203
4529.87023497,77,35,8227000,7213000,0,1546000,22406842723,26247230170
4530.87805915,77,35,8227000,7219000,0,1629000,22410463869,26252101007
4531.88953018,77,35,8227000,7214000,0,1591000,22414252189,26257250591
4532.89919901,77,35,8227000,7226000,0,1573000,22417956037,26262341093
4533.90697813,77,35,8227000,7231000,0,1564000,22421359288,26266994096
4534.91448617,77,35,8227000,7266000,0,1358000,22424093289,26270992499
4535.92241406,77,35,8227000,7249000,0,1403000,22427989581,26276368950
4536.92821717,77,35,8227000,7181000,0,2011000,22435631041,26284390414
4537.93229318,77,35,8227000,7050000,0,2768000,22442809794,26291949782
4538.93831301,77,35,8227000,7123000,0,2090000,22447604216,26297511047
4539.94682217,77,35,8227000,7186000,0,1696000,22450831502,26301741383
4540.95412111,77,35,8227000,7270000,0,1286000,22453294570,26305437540
4541.96223116,77,35,8227000,7266000,0,1292000,22455471200,26308673250
4542.97144413,77,35,8227000,7256000,0,1283000,22458078005,26312795676
4543.97955108,77,35,8227000,7274000,0,1266000,22460261227,26315998670
4544.99637914,77,35,8227000,7284000,0,1199000,22462501089,26319330388
4546.00749516,77,35,8227000,7292000,0,1194000,22465001266,26323082331
4547.013062,77,35,8227000,7242000,0,1415000,22469312900,26328653911
4548.02032709,77,35,8227000,7188000,0,1772000,22472877466,26333923734
4549.02803516,77,35,8227000,7225000,0,1533000,22476424515,26338753556
4550.03742003,77,35,8227000,7243000,0,1407000,22478940805,26342489508
4551.043504,77,35,8227000,7268000,0,1288000,22481480899,26346475399
4552.05085707,77,35,8227000,7243000,0,1375000,22484457881,26350671616
4553.05955911,77,35,8227000,7220000,0,1447000,22487914110,26355446934
4554.06948209,77,35,8227000,7228000,0,1517000,22490632975,26359692650
4555.07631302,77,35,8227000,7259000,0,1349000,22494390290,26364580028
4556.08294106,77,35,8227000,7201000,0,1551000,22498224447,26369684568
4557.09089398,77,35,8228000,7160000,0,1738000,22502496714,26375182845
4558.09825397,77,35,8228000,7205000,0,1614000,22508032772,26381649015
4559.10412812,77,35,8228000,7152000,0,2084000,22513105391,26388101818
4560.11096907,77,35,8228000,7160000,0,1936000,22516853550,26393290892
4561.11898208,77,35,8228000,7194000,0,1633000,22522150961,26399557233
4562.12848997,77,34,8228000,7147000,0,1909000,22527511116,26405995266
4563.13819218,77,34,8228000,7149000,0,1974000,22530309753,26410708572
4564.14506412,77,34,8228000,7219000,0,1464000,22532839288,26414580816
4565.15626216,77,34,8228000,7241000,0,1325000,22535703294,26418983941
4566.16628408,77,34,8228000,7243000,0,1424000,22539119545,26423793805
4567.17802215,77,34,8228000,7224000,0,1507000,22543035490,26428840300
4568.18810701,77,34,8228000,7134000,0,1633000,22545997579,26433412310
4569.19698,77,34,8228000,7234000,0,1470000,22548472182,26437110665
4570.20930314,77,34,8228000,7260000,0,1277000,22550970162,26440838500
4571.21887112,77,34,8228000,7272000,0,1266000,22553368227,26444408986
4572.22927618,77,34,8229000,7271000,0,1292000,22556068904,26448797098
4573.24532509,77,34,8228000,7233000,0,1407000,22558692249,26452810454
4574.25515413,77,34,8229000,7248000,0,1378000,22561780498,26457185260
4575.26501107,77,34,8229000,7246000,0,1407000,22565118380,26461765387
4576.27181816,77,34,8229000,7256000,0,1428000,22568237452,26466229182
4577.27968001,77,34,8228000,7199000,0,1690000,22571696549,26471246625
4578.28757119,77,34,8228000,7244000,0,1392000,22574425241,26475179293
4579.29705405,77,34,8228000,7246000,0,1363000,22577098818,26479142723
4580.30783319,77,34,8228000,7242000,0,1356000,22580655755,26484167307
4581.31568003,77,34,8228000,7140000,0,1911000,22587462683,26491484549
4582.32018304,77,34,8229000,7037000,0,2622000,22595357744,26499483552
4583.32658696,77,34,8229000,7001000,0,2619000,22604540154,26508370981
4584.33124304,77,34,8228000,6990000,0,2853000,22613778046,26517122057
4585.33521819,77,34,8229000,7104000,0,2419000,22620609449,26524495756
4586.34116507,77,34,8228000,7049000,0,2453000,22627127377,26531608104
4587.348701,77,34,8228000,7078000,0,2084000,22633334270,26538305780
4588.35416198,77,34,8228000,7089000,0,2110000,22639046597,26544673439
4589.36004519,77,34,8228000,7119000,0,1873000,22644426283,26551116172
4590.36790109,77,34,8227000,7128000,0,1940000,22649878722,26557252447
4591.37434816,77,34,8227000,7112000,0,1970000,22655937239,26563950062
4592.38264203,77,34,8227000,7104000,0,2032000,22661553497,26570254245
4593.38724804,77,34,8227000,7129000,0,1877000,22667094682,26576447100
4594.3933301,77,34,8227000,7068000,0,2099000,22673395996,26583272583
4595.39676905,77,34,8227000,7101000,0,2057000,22679220627,26589825301
4596.40753698,77,34,8227000,7120000,0,1941000,22684120395,26595827788
4597.41359901,77,34,8227000,7160000,0,1749000,22688447593,26601401443
4598.4216361,77,34,8227000,7164000,0,1687000,22692777721,26607089966
4599.42860317,77,34,8227000,7131000,0,1789000,22697024048,26612721971
4600.43761206,77,34,8227000,7177000,0,1621000,22701138296,26618121554
4601.44458199,77,34,8227000,7178000,0,1624000,22705204081,26623534199
4602.450459,77,34,8227000,7178000,0,1642000,22709458404,26628990057
4603.45956898,77,34,8227000,7172000,0,1659000,22713788166,26634520987
4604.46730614,77,34,8227000,7179000,0,1661000,22718193306,26640303809
4605.47341919,77,34,8227000,7139000,0,1807000,22722516476,26645974083
4606.48161697,77,34,8227000,7173000,0,1666000,22726948593,26651537179
4607.491992,77,34,8227000,7159000,0,1719000,22731713413,26657468805
4608.50062513,77,34,8227000,7145000,0,1785000,22736184471,26663161844
4609.50998497,77,34,8227000,7145000,0,1770000,22740978098,26669108240
4610.51762605,77,34,8227000,7146000,0,1778000,22745385680,26674805857
4611.52581215,77,34,8227000,7152000,0,1701000,22749622913,26680325252
4612.53616118,77,34,8227000,7175000,0,1646000,22753916298,26685837750
4613.54697108,77,34,8227000,7164000,0,1692000,22758592250,26691760892
4614.55734205,77,34,8227000,7147000,0,1825000,22762500992,26697296156
4615.56628418,77,34,8227000,7200000,0,1597000,22765623421,26701924623
4616.57424116,77,34,8227000,7207000,0,1456000,22769377196,26707011830
4617.58029604,77,34,8227000,7198000,0,1601000,22772881947,26711755165
4618.58816218,77,34,8227000,7195000,0,1468000,22775964886,26716196193
4619.59672499,77,34,8227000,7190000,0,1512000,22779667697,26721306898
4620.6052351,77,34,8227000,7169000,0,1691000,22784090354,26727072508
4621.6172092,77,34,8227000,7182000,0,1705000,22788440562,26732546066
4622.62461615,77,34,8227000,7157000,0,1720000,22793376280,26738469085
4623.63031697,77,34,8227000,7150000,0,1829000,22797944383,26744150773
4624.63565016,77,34,8227000,7174000,0,1663000,22802531224,26749795106
4625.64545202,77,34,8227000,7162000,0,1734000,22805679410,26754315969
4626.65690708,77,34,8227000,7209000,0,1417000,22809022480,26759333107
4627.66695118,77,34,8227000,7188000,0,1567000,22811853588,26763409573
4628.67438006,77,34,8227000,7232000,0,1303000,22814697148,26767384234
4629.68344116,77,34,8227000,7209000,0,1360000,22817357969,26771331855
4630.69198799,77,34,8227000,7246000,0,1318000,22821122913,26776638421
4631.70408797,77,34,8227000,7182000,0,1735000,22824351176,26781512188
4632.71562409,77,34,8227000,7228000,0,1482000,22827897432,26786239593
4633.72859311,77,34,8227000,7190000,0,1508000,22831703574,26791285295
4634.737602,77,34,8227000,7196000,0,1620000,22836361216,26797070376
4635.74835515,77,34,8227000,7153000,0,1788000,22840528869,26802541614
4636.75823712,77,34,8227000,7208000,0,1530000,22843539909,26807246497
4637.77196908,77,34,8227000,7184000,0,1580000,22848337748,26813060325
4638.78132105,77,34,8227000,7172000,0,1722000,22852311981,26818170175
4639.79860997,77,34,8228000,7123000,0,1876000,22857501360,26824335382
4640.81891298,77,33,8229000,7201000,0,1569000,22860399118,26828380354
4641.82817411,77,33,8229000,7242000,0,1358000,22864364928,26833698456
4642.83496499,77,33,8229000,7212000,0,1615000,22869331896,26839442277
4643.84344506,77,33,8228000,7112000,0,2148000,22875116305,26845859008
4644.85048199,77,33,8228000,7135000,0,1905000,22879902608,26851639206
4645.85738397,77,33,8228000,7180000,0,1660000,22884192026,26857038240
4646.86534405,77,33,8228000,7178000,0,1613000,22887268801,26861404318
4647.87337017,77,33,8228000,7203000,0,1423000,22889972773,26865746958
4648.88734698,77,33,8228000,7240000,0,1319000,22892909899,26869697509
4649.89720702,77,33,8229000,7219000,0,1410000,22895598186,26873600209
4650.90464902,77,33,8228000,7242000,0,1308000,22898019383,26877150066
4651.91678119,77,33,8228000,7238000,0,1304000,22900722196,26881144379
4652.92719603,77,33,8229000,7229000,0,1403000,22903384970,26885180502
4653.93839216,77,33,8228000,7257000,0,1275000,22905699356,26888539807
4654.94601011,77,33,8228000,7266000,0,1236000,22907925242,26891787846
4655.95628214,77,33,8228000,7270000,0,1208000,22910205631,26895073604
4656.96328712,77,33,8229000,7268000,0,1207000,22912581358,26898407275
4657.97304702,77,33,8229000,7246000,0,1267000,22915315604,26902392433
4658.98435616,77,33,8228000,7225000,0,1392000,22917898666,26906115995
4659.99339819,77,33,8228000,7249000,0,1297000,22920613014,26909945392
4661.00138807,77,33,8229000,7243000,0,1320000,22923178682,26913603159
4662.01059198,77,33,8229000,7256000,0,1289000,22925579188,26917091248
4663.02303505,77,33,8229000,7263000,0,1237000,22928088642,26921002371
4664.03438616,77,33,8228000,7219000,0,1420000,22930690442,26924949626
4665.04559803,77,33,8229000,7262000,0,1270000,22933062323,26928515413
4666.05441713,77,33,8229000,7269000,0,1261000,22935387635,26931891991
4667.06825709,77,33,8229000,7279000,0,1216000,22937647700,26935182083
4668.07867503,77,33,8227000,7279000,0,1208000,22939895375,26938452949
4669.08806419,77,33,8227000,7271000,0,1198000,22942578107,26942516171
4670.10033798,77,33,8227000,7239000,0,1397000,22945133887,26946184557
4671.11030006,77,33,8227000,7263000,0,1278000,22947496979,26949630532
4672.12193918,77,33,8227000,7274000,0,1249000,22949851953,26953000397
4673.13133216,77,33,8227000,7282000,0,1228000,22952164692,26956266379
